FECHA,Arena (kg),Grava (kg),Cemento (kg),Agua (kg),RHEO 1000 (kg),BASF 719 (kg),Delvo (litros),MasterGlenium 7950,MasterGlenium 7970,Sika PP 48 (kg)-BARCHIP
2/19/2023,6252,4909,2160,780,13,13,0,0,0,0
2/19/2023,9623,0,3080,860,51.6,18,6,0,0,30
2/19/2023,9625,0,3080,860,51.6,18,6,0,0,30
2/19/2023,9600,0,3080,900,51.6,18,6,0,0,30
2/19/2023,6400,0,2052,600,34.4,12,4,0,0,20
2/19/2023,6240,4910,2160,760,13,13,0,0,0,0
2/19/2023,2600,2050,900,350,5.4,5.4,0,0,0,0
2/20/2023,4793,0,1540,440,25.8,9,3,0,0,18
2/20/2023,7988,0,2565,760,43,15,5,0,0,25
2/20/2023,9586,0,3080,910,51.6,18,6,0,0,30
2/20/2023,2180,1587,640,320,3.8,3.8,0,0,0,0
2/20/2023,6380,0,2055,620,34.4,12,4,0,0,20
2/20/2023,9570,0,3080,900,51.6,18,6,0,0,30
2/20/2023,9570,0,3080,920,51.6,18,6,0,0,30
2/20/2023,6220,4910,2160,800,13,13,0,0,0,0
2/20/2023,6280,4910,2160,720,13,13,0,0,0,0
2/20/2023,9660,0,3080,820,51.6,18,6,0,0,30
2/21/2023,9740,0,3080,760,51.6,18,6,0,0,30
2/21/2023,9740,0,3080,760,51.6,18,6,0,0,30
2/22/2023,9670,0,3080,825,51.6,18,6,0,0,30
2/22/2023,6290,4910,2160,740,13,13,0,0,0,0
2/22/2023,9670,0,3080,825,51.6,18,6,0,0,30
2/22/2023,9670,0,3080,825,51.6,18,6,0,0,30
2/22/2023,6290,4910,2160,750,13,13,0,0,0,0
2/22/2023,9670,0,3080,830,51.6,18,6,0,0,30
2/22/2023,6280,4910,2160,750,13,13,0,0,0,0
2/23/2023,6900,5370,3080,1120,18.5,18.5,0,0,0,0
2/23/2023,9700,0,3080,790,51.6,18,6,0,0,30
2/23/2023,6900,5370,3080,1120,18.5,18.5,0,0,0,0
2/23/2023,6900,5370,3080,1120,18.5,18.5,0,0,0,0
2/23/2023,6900,5370,3080,1130,18.5,18.5,0,0,0,0
2/23/2023,6310,4910,2160,720,13,13,0,0,0,0
2/23/2023,6900,5370,3080,1130,18.5,18.5,0,0,0,0
2/23/2023,6900,5370,3080,1130,18.5,18.5,0,0,0,0
2/23/2023,6900,5370,3080,1120,18.5,18.5,0,0,0,0
2/23/2023,6900,5370,3080,1135,18.5,18.5,0,0,0,0
2/23/2023,4930,3840,2200,810,13.2,13.2,0,0,0,0
2/23/2023,9700,0,3080,790,51.6,18,6,0,0,30
2/23/2023,6310,4910,2160,730,13,13,0,0,0,0
2/24/2023,6350,4910,2160,680,13,13,0,0,0,0
2/24/2023,6350,4910,2160,680,13,13,0,0,0,0
2/24/2023,8140,0,2565,610,43,15,5,0,0,25
2/24/2023,9760,0,3080,730,51.6,18,6,0,0,30
2/24/2023,9760,0,3080,730,51.6,18,6,0,0,30
2/25/2023,9770,0,3080,630,51.6,18,6,0,0,30
2/25/2023,9770,0,3080,630,51.6,18,6,0,0,30
2/25/2023,6310,5010,2160,640,13,13,0,0,0,0
2/25/2023,6310,5010,2160,640,13,13,0,0,0,0
2/26/2023,6306.0354,5008.818,2160,601.1466,12.96,12.96,0,0,0,0
2/26/2023,9706.41,0,3078,673.59,51.6,18,6,0,0,30
2/26/2023,5255.0295,4174.015,1800,500.9555,10.8,10.8,0,0,0,0
2/26/2023,9738.03,0,3078,641.97,51.6,18,6,0,0,30
2/26/2023,9738.03,0,3078,641.97,51.6,18,6,0,0,30
2/27/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
2/27/2023,8127.425,0,2565,522.575,43,15,5,0,0,25
2/27/2023,9697.11,0,3078,682.89,51.6,18,6,0,0,30
2/27/2023,9845.91,0,3078,534.09,51.6,18,6,0,0,30
2/28/2023,9957.51,0,3078,422.49,51.6,18,6,0,0,30
2/28/2023,9957.51,0,3078,422.49,51.6,18,6,0,0,30
2/28/2023,3702.4806,2868.943,1365,349.8264,9.555,7,0,0,0,0
2/28/2023,4760.3322,3688.641,1755,449.7768,12.285,9,0,0,0,0
2/28/2023,9957.51,0,3078,422.49,51.6,18,6,0,0,30
2/28/2023,9892.41,0,3078,487.59,51.6,18,6,0,0,30
3/1/2023,9780.81,0,3078,599.19,51.6,18,6,0,0,30
3/1/2023,9780.81,0,3078,599.19,51.6,18,6,0,0,30
3/1/2023,6354.3714,5008.818,2160,552.8106,12.96,12.96,0,0,0,0
3/1/2023,6368.268,5008.818,2160,538.914,12.96,12.96,0,0,0,0
3/1/2023,9802.2,0,3078,577.8,51.6,18,6,0,0,30
3/1/2023,9799.41,0,3078,580.59,51.6,18,6,0,0,30
3/1/2023,9799.41,0,3078,580.59,51.6,18,6,0,0,30
3/2/2023,9678.51,0,3078,701.49,51.6,18,6,0,0,30
3/2/2023,6287.9094,5008.818,2160,619.2726,12.96,12.96,0,0,0,0
3/2/2023,9678.51,0,3078,701.49,51.6,18,6,0,0,30
3/2/2023,9678.51,0,3078,701.49,51.6,18,6,0,0,30
3/2/2023,6287.9094,5008.818,2160,619.2726,12.96,12.96,0,0,0,0
3/2/2023,9678.51,0,3078,701.49,51.6,18,6,0,0,30
3/2/2023,9659.91,0,3078,720.09,51.6,18,6,0,0,30
3/2/2023,4829.955,0,1539,360.045,25.8,9,3,0,0,15
3/2/2023,4829.955,0,1539,360.045,25.8,9,3,0,0,15
3/2/2023,6275.8254,5008.818,2160,631.3566,12.96,12.96,0,0,0,0
3/2/2023,3137.9127,2504.409,1080,315.6783,6.48,6.48,0,0,0,0
3/3/2023,9687.81,0,3078,692.19,51.6,18,6,0,0,30
3/3/2023,7342.9433,5843.621,2520,715.4357,15.12,15.12,0,0,0,0
3/3/2023,7342.9433,5843.621,2520,715.4357,15.12,15.12,0,0,0,0
3/3/2023,9687.81,0,3078,692.19,51.6,18,6,0,0,30
3/3/2023,6818.44735,5426.2195,2340,664.33315,14.04,14.04,0,0,0,0
3/3/2023,8391.9352,6678.424,2880,817.6408,17.28,17.28,0,0,0,0
3/3/2023,8391.9352,6678.424,2880,817.6408,17.28,17.28,0,0,0,0
3/3/2023,6458.54,0,2052,461.46,34.4,12,4,0,0,20
3/3/2023,6336.2454,5008.818,2160,570.9366,12.96,12.96,0,0,0,0
3/3/2023,6366.4554,5008.818,2160,540.7266,12.96,12.96,0,0,0,0
3/4/2023,6390.6234,5008.818,2160,516.5586,12.96,12.96,0,0,0,0
3/4/2023,8520.8312,6678.424,2880,688.7448,17.28,17.28,0,0,0,0
3/4/2023,6390.6234,5008.818,2160,516.5586,12.96,12.96,0,0,0,0
3/4/2023,8520.8312,6678.424,2880,688.7448,17.28,17.28,0,0,0,0
3/4/2023,9836.61,0,3078,543.39,51.6,18,6,0,0,30
3/4/2023,8520.8312,6678.424,2880,688.7448,17.28,17.28,0,0,0,0
3/4/2023,8520.8312,6678.424,2880,688.7448,17.28,17.28,0,0,0,0
3/4/2023,6390.6234,5008.818,2160,516.5586,12.96,12.96,0,0,0,0
3/4/2023,8472.4952,6678.424,2880,737.0808,17.28,17.28,0,0,0,0
3/4/2023,8472.4952,6678.424,2880,737.0808,17.28,17.28,0,0,0,0
3/4/2023,9780.81,0,3078,599.19,51.6,18,6,0,0,30
3/4/2023,5956.8288,4694.634,2640,809.7372,15.84,15.84,0,0,0,0
3/4/2023,3971.2192,3129.756,1760,539.8248,10.56,10.56,0,0,0,0
3/4/2023,6520.54,0,2052,399.46,34.4,12,4,0,0,20
3/4/2023,8150.675,0,2565,499.325,43,15,5,0,0,25
3/4/2023,8965.7425,0,2821.5,549.2575,47.3,16.5,5.5,0,0,27.5
3/4/2023,8127.425,0,2565,522.575,43,15,5,0,0,25
3/5/2023,8480.5512,6678.424,2880,729.0248,17.28,17.28,0,0,0,0
3/5/2023,8480.5512,6678.424,2880,729.0248,17.28,17.28,0,0,0,0
3/5/2023,9790.11,0,3078,589.89,51.6,18,6,0,0,30
3/5/2023,8480.5512,6678.424,2880,729.0248,17.28,17.28,0,0,0,0
3/5/2023,4770.31005,3756.6135,1620,410.07645,9.72,9.72,0,0,0,0
3/5/2023,9790.11,0,3078,589.89,51.6,18,6,0,0,30
3/5/2023,6526.74,0,2052,393.26,34.4,12,4,0,0,20
3/5/2023,9790.11,0,3078,589.89,51.6,18,6,0,0,30
3/5/2023,6360.4134,5008.818,2160,546.7686,12.96,12.96,0,0,0,0
3/5/2023,4895.055,0,1539,294.945,25.8,9,3,0,0,15
3/5/2023,6360.4134,5008.818,2160,546.7686,12.96,12.96,0,0,0,0
3/6/2023,9769.65,0,3078,610.35,51.6,18,6,0,0,30
3/6/2023,6347.121,5008.818,2160,560.061,12.96,12.96,0,0,0,0
3/6/2023,6674.877,4857.768,1920,701.355,11.52,11.52,0,0,0,0
3/6/2023,3337.4385,2428.884,960,350.6775,5.76,5.76,0,0,0,0
3/6/2023,9769.65,0,3078,610.35,51.6,18,6,0,0,30
3/6/2023,3337.4385,2428.884,960,350.6775,5.76,5.76,0,0,0,0
3/6/2023,9678.51,0,3078,701.49,51.6,18,6,0,0,30
3/6/2023,9678.51,0,3078,701.49,51.6,18,6,0,0,30
3/6/2023,9678.51,0,3078,701.49,51.6,18,6,0,0,30
3/6/2023,9706.41,0,3078,673.59,51.6,18,6,0,0,30
3/6/2023,9706.41,0,3078,673.59,51.6,18,6,0,0,30
3/7/2023,9659.91,0,3078,720.09,51.6,18,6,0,0,30
3/7/2023,9659.91,0,3078,720.09,51.6,18,6,0,0,30
3/7/2023,9659.91,0,3078,720.09,51.6,18,6,0,0,30
3/7/2023,6427.54,0,2052,492.46,34.4,12,4,0,0,20
3/7/2023,6263.7414,5008.818,2160,643.4406,12.96,12.96,0,0,0,0
3/7/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
3/7/2023,6263.7414,5008.818,2160,643.4406,12.96,12.96,0,0,0,0
3/8/2023,6269.7834,5008.818,2160,637.3986,12.96,12.96,0,0,0,0
3/8/2023,2938.7664,2347.317,1320,444.5166,7.92,7.92,0,0,0,0
3/8/2023,9650.61,0,3078,729.39,51.6,18,6,0,0,30
3/8/2023,9576.21,0,3078,803.79,51.6,18,6,0,0,30
3/8/2023,9576.21,0,3078,803.79,51.6,18,6,0,0,30
3/9/2023,9576.21,0,3078,803.79,51.6,18,6,0,0,30
3/9/2023,2034.6872,1639.396,780,280.9168,5.46,4,0,0,0,0
3/9/2023,8778.1925,0,2821.5,736.8075,47.3,16.5,5.5,0,0,0
3/9/2023,9548.31,0,3078,831.69,51.6,18,6,0,0,30
3/9/2023,6365.54,0,2052,554.46,34.4,12,4,0,0,20
3/10/2023,9845.91,0,3078,534.09,51.6,18,6,0,0,30
3/10/2023,9845.91,0,3078,534.09,51.6,18,6,0,0,30
3/10/2023,9845.91,0,3078,534.09,51.6,18,6,0,0,30
3/10/2023,2614.989,2049.245,975,279.516,6.825,5,0,0,0,0
3/10/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
3/10/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
3/10/2023,9780.81,0,3078,599.19,51.6,18,6,0,0,30
3/10/2023,9780.81,0,3078,599.19,51.6,18,6,0,0,0
3/11/2023,9780.81,0,3078,599.19,51.6,18,0,0,0,0
3/11/2023,2597.699,2049.245,975,296.806,6.825,5,0,0,0,0
3/11/2023,9808.71,0,3078,571.29,51.6,18,0,0,0,0
3/11/2023,4922.955,0,1539,267.045,25.8,9,0,0,0,0
3/12/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
3/12/2023,2585.349,2049.245,975,309.156,6.825,5,0,0,0,0
3/13/2023,6470.94,0,2052,449.06,34.4,12,4,0,0,20
3/13/2023,9706.41,0,3078,673.59,51.6,18,6,0,0,30
3/13/2023,2577.939,2049.245,975,316.566,6.825,5,0,0,0,0
3/13/2023,4853.205,0,1539,336.795,25.8,9,0,0,0,0
3/13/2023,9669.21,0,3078,710.79,51.6,18,6,0,0,30
3/13/2023,6446.14,0,2052,473.86,34.4,12,0,0,0,0
3/13/2023,9669.21,0,3078,710.79,51.6,18,6,0,0,30
3/13/2023,9799.41,0,3078,580.59,51.6,18,6,0,0,30
3/14/2023,9827.31,0,3078,552.69,51.6,18,0,0,0,0
3/14/2023,7370.4825,0,2308.5,414.5175,38.7,13.5,0,0,0,0
3/14/2023,9771.51,0,3078,608.49,51.6,18,6,0,0,30
3/14/2023,9771.51,0,3078,608.49,51.6,18,6,0,0,30
3/15/2023,9678.51,0,3078,701.49,51.6,18,6,0,0,30
3/15/2023,6287.9094,5008.818,2160,619.2726,12.96,12.96,0,0,0,0
3/15/2023,9659.91,0,3078,720.09,51.6,18,6,0,0,30
3/15/2023,5883.1968,4694.634,2640,883.3692,15.84,15.84,0,0,0,0
3/15/2023,8049.925,0,2565,600.075,43,15,5,0,0,25
3/15/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
3/15/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
3/15/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
3/16/2023,9771.51,0,3078,608.49,51.6,18,6,0,0,30
3/16/2023,9771.51,0,3078,608.49,51.6,18,6,0,0,30
3/16/2023,4959.304,3912.195,2200,679.501,13.2,13.2,0,0,0,0
3/16/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
3/16/2023,9771.51,0,3078,608.49,51.6,18,6,0,0,30
3/16/2023,4885.755,0,1539,304.245,25.8,9,0,0,0,0
3/16/2023,9725.01,0,3078,654.99,51.6,18,6,0,0,30
3/17/2023,9650.61,0,3078,729.39,51.6,18,6,0,0,30
3/17/2023,6269.7834,5008.818,2160,637.3986,12.96,12.96,0,0,0,0
3/17/2023,6269.7834,5008.818,2160,637.3986,12.96,12.96,0,0,0,0
3/18/2023,9594.81,0,3078,785.19,51.6,18,6,0,0,30
3/18/2023,2731.42575,2024.07,800,342.00425,4.8,4.8,0,0,0,0
3/18/2023,4783.455,0,1539,406.545,25.8,9,3,0,0,15
3/18/2023,4783.455,0,1539,406.545,25.8,9,3,0,0,15
3/18/2023,6203.3214,5008.818,2160,703.8606,12.96,12.96,0,0,0,0
3/18/2023,6203.3214,5008.818,2160,703.8606,12.96,12.96,0,0,0,0
3/18/2023,8727.0425,0,2821.5,787.9575,47.3,16.5,5.5,0,0,27.5
3/18/2023,6346.94,0,2052,573.06,34.4,12,4,0,0,20
3/19/2023,9566.91,0,3078,813.09,51.6,18,6,0,0,30
3/19/2023,9566.91,0,3078,813.09,51.6,18,6,0,0,30
3/19/2023,9566.91,0,3078,813.09,51.6,18,6,0,0,30
3/19/2023,7067.28945,5262.582,2080,923.62855,12.48,12.48,0,0,0,0
3/19/2023,9548.31,0,3078,831.69,51.6,18,0,0,0,0
3/19/2023,6203.3214,5008.818,2160,703.8606,12.96,12.96,0,0,0,0
3/19/2023,9520.41,0,3078,859.59,51.6,18,6,0,0,30
3/19/2023,9520.41,0,3078,859.59,51.6,18,6,0,0,30
3/19/2023,9520.41,0,3078,859.59,51.6,18,6,0,0,30
3/20/2023,9566.91,0,3078,813.09,51.6,18,6,0,0,30
3/20/2023,6215.4054,5008.818,2160,691.7766,12.96,12.96,0,0,0,0
3/20/2023,3043.1388,2459.094,1170,430.2672,8.19,6,0,0,0,0
3/20/2023,9548.31,0,3078,831.69,51.6,18,6,0,0,30
3/20/2023,9548.31,0,3078,831.69,51.6,18,6,0,0,30
3/20/2023,9520.41,0,3078,859.59,51.6,18,6,0,0,30
3/20/2023,6185.1954,5008.818,2160,721.9866,12.96,12.96,0,0,0,0
3/20/2023,3092.5977,2504.409,1080,360.9933,6.48,6.48,0,0,0,0
3/20/2023,1030.8659,834.803,360,120.3311,2.16,2.16,0,0,0,0
3/21/2023,9473.91,0,3078,906.09,51.6,18,6,0,0,30
3/21/2023,6154.9854,5008.818,2160,752.1966,12.96,12.96,0,0,0,0
3/21/2023,6456.9348,4857.768,1920,919.2972,11.52,11.52,0,0,0,0
3/21/2023,6456.9348,4857.768,1920,919.2972,11.52,11.52,0,0,0,0
3/21/2023,4842.7011,3643.326,1440,689.4729,8.64,8.64,0,0,0,0
3/21/2023,9473.91,0,3078,906.09,51.6,18,0,0,0,0
3/21/2023,3086.5557,2504.409,1080,367.0353,6.48,6.48,0,0,0,0
3/21/2023,9501.81,0,3078,878.19,51.6,18,6,0,0,30
3/22/2023,6177.945,5008.818,2160,729.237,12.96,12.96,0,0,0,0
3/22/2023,9509.25,0,3078,870.75,51.6,18,6,0,0,30
3/22/2023,6177.945,5008.818,2160,729.237,12.96,12.96,0,0,0,0
3/22/2023,6328.34,0,2052,591.66,34.4,12,4,0,0,20
3/23/2023,2090.3904,515,810,170,0,0,0,4.05,3.24,0
3/23/2023,10430,0,2700,670,0,0,6.8,43.2,0,30
3/23/2023,9529.71,0,3078,850.29,51.6,18,6,0,0,30
3/23/2023,6191.2374,5008.818,2160,715.9446,12.96,12.96,0,0,0,0
3/23/2023,3083.5347,2504.409,1080,370.0563,6.48,6.48,0,0,0,0
3/23/2023,6328.34,0,2052,591.66,34.4,12,4,0,0,20
3/24/2023,6204.5298,5008.818,2160,702.6522,12.96,12.96,0,0,0,0
3/24/2023,9550.17,0,3078,829.83,51.6,18,6,0,0,30
3/24/2023,6204.5298,5008.818,2160,702.6522,12.96,12.96,0,0,0,0
3/24/2023,6204.5298,5008.818,2160,702.6522,12.96,12.96,0,0,0,0
3/24/2023,9659.91,0,3078,720.09,51.6,18,6,0,0,30
3/24/2023,3137.9127,2504.409,1080,315.6783,6.48,6.48,0,0,0,0
3/24/2023,9799.41,0,3078,580.59,51.6,18,6,0,0,30
3/24/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
3/24/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
3/24/2023,6336.2454,5008.818,2160,570.9366,12.96,12.96,0,0,0,0
3/25/2023,6368.268,5008.818,2160,538.914,12.96,12.96,0,0,0,0
3/25/2023,7255.209,5262.582,2080,735.709,12.48,12.48,0,0,0,0
3/25/2023,9802.2,0,3078,577.8,51.6,18,6,0,0,30
3/25/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
3/25/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
3/25/2023,6336.2454,5008.818,2160,570.9366,12.96,12.96,0,0,0,0
3/26/2023,9706.41,0,3078,673.59,51.6,18,6,0,0,30
3/26/2023,1657.91745,1214.442,480,186.14055,2.88,2.88,0,0,0,0
3/26/2023,6306.0354,5008.818,2160,601.1466,12.96,12.96,0,0,0,0
3/26/2023,3183.2277,2504.409,1080,270.3633,6.48,6.48,0,0,0,0
3/26/2023,9799.41,0,3078,580.59,51.6,18,6,0,0,30
3/26/2023,9743.61,0,3078,636.39,51.6,18,6,0,0,30
3/26/2023,9743.61,0,3078,636.39,51.6,18,6,0,0,30
3/26/2023,6330.2034,5008.818,2160,576.9786,12.96,12.96,0,0,0,0
3/26/2023,9743.61,0,3078,636.39,51.6,18,6,0,0,30
3/26/2023,6330.2034,5008.818,2160,576.9786,12.96,12.96,0,0,0,0
3/27/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
3/27/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
3/27/2023,9669.21,0,3078,710.79,51.6,18,6,0,0,30
3/27/2023,9669.21,0,3078,710.79,51.6,18,6,0,0,30
3/27/2023,1651.56345,1214.442,480,192.49455,2.88,2.88,0,0,0,0
3/27/2023,9650.61,0,3078,729.39,51.6,18,6,0,0,30
3/28/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
3/28/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
3/28/2023,4820.655,0,1539,369.345,25.8,9,3,0,0,15
3/28/2023,4820.655,0,1539,369.345,25.8,9,3,0,0,15
3/28/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
3/28/2023,9613.41,0,3078,766.59,51.6,18,6,0,0,30
3/28/2023,9613.41,0,3078,766.59,51.6,18,0,0,0,0
3/28/2023,9706.41,0,3078,673.59,51.6,18,6,0,0,30
3/28/2023,8088.675,0,2565,561.325,43,15,0,0,0,0
3/29/2023,6410.562,5008.818,2160,496.62,12.96,12.96,0,0,0,0
3/29/2023,6410.562,5008.818,2160,496.62,12.96,12.96,0,0,0,0
3/29/2023,9799.41,0,3078,580.59,51.6,18,6,0,0,30
3/29/2023,9799.41,0,3078,580.59,51.6,18,6,0,0,30
3/29/2023,9725.01,0,3078,654.99,51.6,18,6,0,0,30
3/29/2023,9725.01,0,3078,654.99,51.6,18,6,0,0,30
3/29/2023,6318.1194,5008.818,2160,589.0626,12.96,12.96,0,0,0,0
3/30/2023,9748.26,0,3078,631.74,51.6,18,6,0,0,30
3/30/2023,9748.26,0,3078,631.74,51.6,18,6,0,0,30
3/30/2023,1110.0438,809.628,320,119.3282,1.92,1.92,0,0,0,0
3/30/2023,9748.26,0,3078,631.74,51.6,18,6,0,0,30
3/30/2023,6660.2628,4857.768,1920,715.9692,11.52,11.52,0,0,0,0
3/30/2023,6336.2454,5008.818,2160,570.9366,12.96,12.96,0,0,0,0
3/30/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
3/30/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
3/31/2023,9706.41,0,3078,673.59,51.6,18,6,0,0,30
3/31/2023,9706.41,0,3078,673.59,51.6,18,6,0,0,30
3/31/2023,9706.41,0,3078,673.59,51.6,18,6,0,0,30
3/31/2023,6366.4554,5008.818,2160,540.7266,12.96,12.96,0,0,0,0
3/31/2023,6532.94,0,2052,387.06,34.4,12,4,0,0,20
3/31/2023,6366.4554,5008.818,2160,540.7266,12.96,12.96,0,0,0,0
3/31/2023,9799.41,0,3078,580.59,51.6,18,6,0,0,30
3/31/2023,9799.41,0,3078,580.59,51.6,18,6,0,0,30
4/1/2023,11400.095,0,3591,709.905,60.2,21,0,0,0,0
4/1/2023,9771.51,0,3078,608.49,51.6,18,6,0,0,30
4/1/2023,9771.51,0,3078,608.49,51.6,18,6,0,0,30
4/1/2023,9771.51,0,3078,608.49,51.6,18,6,0,0,30
4/1/2023,8073.175,0,2565,576.825,43,15,5,0,0,25
4/1/2023,3146.9757,2504.409,1080,306.6153,6.48,6.48,0,0,0,0
4/1/2023,9687.81,0,3078,692.19,51.6,18,6,0,0,30
4/1/2023,9687.81,0,3078,692.19,51.6,18,6,0,0,30
4/1/2023,6439.94,0,2052,480.06,34.4,12,4,0,0,20
4/2/2023,9653.4,0,3078,726.6,51.6,18,6,0,0,30
4/2/2023,9653.4,0,3078,726.6,51.6,18,6,0,0,30
4/2/2023,6595.452,4857.768,1920,780.78,11.52,11.52,0,0,0,0
4/2/2023,9678.51,0,3078,701.49,51.6,18,6,0,0,30
4/2/2023,9678.51,0,3078,701.49,51.6,18,6,0,0,30
4/2/2023,9678.51,0,3078,701.49,51.6,18,6,0,0,30
4/3/2023,9743.61,0,3078,636.39,51.6,18,6,0,0,30
4/3/2023,6657.0858,4857.768,1920,719.1462,11.52,11.52,0,0,0,0
4/3/2023,9743.61,0,3078,636.39,51.6,18,6,0,0,30
4/3/2023,9743.61,0,3078,636.39,51.6,18,6,0,0,30
4/3/2023,6657.0858,4857.768,1920,719.1462,11.52,11.52,0,0,0,0
4/3/2023,6657.0858,4857.768,1920,719.1462,11.52,11.52,0,0,0,0
4/3/2023,9706.41,0,3078,673.59,51.6,18,6,0,0,30
4/3/2023,9687.81,0,3078,692.19,51.6,18,6,0,0,30
4/3/2023,4843.905,0,1539,346.095,25.8,9,3,0,0,15
4/3/2023,9687.81,0,3078,692.19,51.6,18,6,0,0,30
4/3/2023,9687.81,0,3078,692.19,51.6,18,6,0,0,30
4/3/2023,9687.81,0,3078,692.19,51.6,18,6,0,0,30
4/3/2023,9687.81,0,3078,692.19,51.6,18,6,0,0,30
4/4/2023,9832.89,0,3078,547.11,51.6,18,6,0,0,30
4/4/2023,9832.89,0,3078,547.11,51.6,18,6,0,0,30
4/4/2023,9827.31,0,3078,552.69,51.6,18,6,0,0,30
4/4/2023,1596.14535,1252.2045,540,130.65015,3.24,3.24,0,0,0,0
4/5/2023,9697.11,0,3078,682.89,51.6,18,6,0,0,30
4/5/2023,9697.11,0,3078,682.89,51.6,18,6,0,0,30
4/5/2023,9678.51,0,3078,701.49,51.6,18,6,0,0,30
4/5/2023,9678.51,0,3078,701.49,51.6,18,6,0,0,30
4/6/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/6/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/6/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/6/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/6/2023,9613.41,0,3078,766.59,51.6,18,6,0,0,30
4/7/2023,9604.11,0,3078,775.89,51.6,18,6,0,0,30
4/7/2023,9604.11,0,3078,775.89,51.6,18,6,0,0,30
4/7/2023,9604.11,0,3078,775.89,51.6,18,6,0,0,30
4/7/2023,9604.11,0,3078,775.89,51.6,18,6,0,0,30
4/7/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/7/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/8/2023,9659.91,0,3078,720.09,51.6,18,6,0,0,30
4/8/2023,9659.91,0,3078,720.09,51.6,18,6,0,0,30
4/8/2023,2091.9418,1669.606,720,210.4522,4.32,4.32,0,0,0,0
4/8/2023,9790.11,0,3078,589.89,51.6,18,6,0,0,30
4/8/2023,9790.11,0,3078,589.89,51.6,18,6,0,0,30
4/9/2023,9752.91,0,3078,627.09,51.6,18,6,0,0,30
4/9/2023,9715.71,0,3078,664.29,51.6,18,6,0,0,30
4/9/2023,7364.0903,5843.621,2520,694.2887,15.12,15.12,0,0,0,0
4/9/2023,9715.71,0,3078,664.29,51.6,18,6,0,0,30
4/9/2023,2428.9275,0,769.5,166.0725,12.9,4.5,1.5,0,0,7.5
4/9/2023,9715.71,0,3078,664.29,51.6,18,6,0,0,30
4/9/2023,9659.91,0,3078,720.09,51.6,18,6,0,0,30
4/10/2023,9678.51,0,3078,701.49,51.6,18,6,0,0,30
4/10/2023,9678.51,0,3078,701.49,51.6,18,6,0,0,30
4/10/2023,6263.7414,5008.818,2160,643.4406,12.96,12.96,0,0,0,0
4/10/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/10/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/10/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/11/2023,9659.91,0,3078,720.09,51.6,18,6,0,0,30
4/11/2023,4183.8836,3339.212,1440,420.9044,8.64,8.64,0,0,0,0
4/11/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/11/2023,3213.77,0,1026,246.23,17.2,6,2,0,0,10
4/11/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/11/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/11/2023,9659.91,0,3078,720.09,51.6,18,6,0,0,30
4/12/2023,8065.425,0,2565,584.575,43,15,5,0,0,25
4/12/2023,4032.7125,0,1282.5,292.2875,21.5,7.5,0,0,0,0
4/12/2023,4032.7125,0,1282.5,292.2875,21.5,7.5,0,0,0,0
4/12/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/12/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/13/2023,9697.11,0,3078,682.89,51.6,18,6,0,0,30
4/13/2023,9697.11,0,3078,682.89,51.6,18,6,0,0,30
4/13/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/13/2023,9641.31,0,3078,738.69,51.6,18,6,0,0,30
4/14/2023,9622.71,0,3078,757.29,51.6,18,6,0,0,30
